age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,employee_id
64.0,Private,171373,11th,7,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14374
29.0,Private,228860,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K,EMP14375
17.0,Private,47771,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K,EMP14376
24.0,Private,201680,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,60,United-States,<=50K,EMP14377
28.0,Private,337378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,EMP14378
48.0,Private,227714,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,EMP14379
36.0,Private,177285,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,<=50K,EMP14380
38.0,Private,71701,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,Portugal,<=50K,EMP14381
42.0,Private,280167,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14382
36.0,Self-emp-inc,27408,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,EMP14383
25.0,Private,167031,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Columbia,<=50K,EMP14384
41.0,Private,173682,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,EMP14385
35.0,Self-emp-not-inc,278557,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K,EMP14386
32.0,Private,113688,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,EMP14387
41.0,Self-emp-not-inc,252986,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14388
48.0,Private,33669,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,EMP14389
56.0,Private,100776,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K,EMP14390
47.0,Self-emp-not-inc,177457,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,EMP14391
30.0,State-gov,312767,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K,EMP14392
51.0,Private,43354,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,EMP14393
22.0,Self-emp-inc,375422,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,South,<=50K,EMP14394
49.0,Self-emp-not-inc,263568,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,EMP14395
67.0,?,74335,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,10,Germany,<=50K,EMP14396
35.0,Private,248010,Bachelors,13,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,EMP14397
37.0,?,87369,9th,5,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14398
34.0,Private,405577,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,EMP14399
51.0,State-gov,167065,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,EMP14400
26.0,Private,102476,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,EMP14401
32.0,Private,175878,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,EMP14402
55.0,Private,213894,11th,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,EMP14403
17.0,Private,150262,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,EMP14404
40.0,Private,75363,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14405
38.0,Private,272671,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,EMP14406
44.0,Private,222434,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14407
25.0,Private,171236,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K,EMP14408
45.0,Private,367037,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14409
38.0,Private,304651,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,EMP14410
62.0,Private,97017,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,EMP14411
45.0,State-gov,320818,Some-college,10,Married-spouse-absent,Other-service,Other-relative,Black,Male,0,0,40,Haiti,<=50K,EMP14412
47.0,Self-emp-not-inc,84735,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K,EMP14413
49.0,Private,184428,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,EMP14414
36.0,Private,326886,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,EMP14415
24.0,?,169624,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,37,United-States,<=50K,EMP14416
29.0,Private,212102,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K,EMP14417
23.0,,175837,11th,7,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K,EMP14418
50.0,Private,177487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,EMP14419
44.0,Private,171424,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14420
32.0,Private,194981,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,United-States,<=50K,EMP14421
73.0,Private,199362,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,<=50K,EMP14422
24.0,Private,204226,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,EMP14423
46.0,State-gov,72506,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K,EMP14424
37.0,Federal-gov,194630,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,EMP14425
29.0,Private,391867,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,EMP14426
40.0,Private,94080,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,EMP14427
17.0,Private,289405,11th,7,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,12,United-States,<=50K,EMP14428
30.0,Private,170130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14429
30.0,Private,447739,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K,EMP14430
76.0,?,312500,5th-6th,3,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14431
65.0,?,293385,Preschool,1,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States,<=50K,EMP14432
25.0,Private,106377,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14433
41.0,Private,66118,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,EMP14434
47.0,Private,274883,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,EMP14435
27.0,Local-gov,123773,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,EMP14436
42.0,Local-gov,70655,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,EMP14437
49.0,Private,177426,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,EMP14438
19.0,State-gov,159269,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K,EMP14439
24.0,Private,235894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K,EMP14440
34.0,Local-gov,97723,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14441
33.0,Private,167309,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,EMP14442
44.0,Self-emp-not-inc,98106,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,EMP14443
45.0,Private,108993,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14444
35.0,Private,265954,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,EMP14445
58.0,Self-emp-inc,100960,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,<=50K,EMP14446
45.0,Private,170092,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,EMP14447
54.0,Private,326156,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,EMP14448
45.0,Private,216932,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,EMP14449
24.0,Private,214014,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,EMP14450
36.0,Private,99872,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K,EMP14451
61.0,State-gov,151459,10th,6,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,United-States,<=50K,EMP14452
56.0,Private,367200,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,EMP14453
51.0,Local-gov,168539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,EMP14454
50.0,Private,140741,11th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K,EMP14455
25.0,Private,197651,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,43,United-States,<=50K,EMP14456
46.0,Private,123053,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,>50K,EMP14457
23.0,Private,330571,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K,EMP14458
44.0,Private,204235,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,EMP14459
38.0,State-gov,346766,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14460
35.0,?,257250,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14461
25.0,Private,163396,Some-college,10,Never-married,Tech-support,Not-in-family,Other,Female,0,0,40,United-States,<=50K,EMP14462
18.0,Private,36251,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,EMP14463
61.0,?,222395,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,EMP14464
31.0,State-gov,29152,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,EMP14465
33.0,Private,79303,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,EMP14466
35.0,Private,272338,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14467
55.0,State-gov,200497,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,EMP14468
19.0,Private,148392,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K,EMP14469
43.0,State-gov,129298,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,EMP14470
49.0,Local-gov,174981,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,47,United-States,>50K,EMP14471
48.0,Local-gov,328610,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,EMP14472
27.0,Private,77774,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K,EMP14473
29.0,Private,153805,HS-grad,9,Never-married,,Other-relative,Other,Male,0,0,40,Ecuador,<=50K,EMP14474
27.0,Private,168827,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K,EMP14475
31.0,Private,373432,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,EMP14476
26.0,Private,57600,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,EMP14477
53.0,Self-emp-not-inc,302847,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K,EMP14478
23.0,Private,227594,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,EMP14479
32.0,Federal-gov,44777,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,46,United-States,<=50K,EMP14480
54.0,?,133963,HS-grad,9,Widowed,?,Own-child,White,Female,0,0,40,United-States,<=50K,EMP14481
36.0,Private,279615,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,EMP14482
22.0,Private,276133,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K,EMP14483
62.0,Private,136314,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,EMP14484
43.0,Private,184625,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,EMP14485
34.0,Self-emp-inc,265917,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,EMP14486
27.0,Private,158647,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,EMP14487
35.0,Private,22055,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K,EMP14488
41.0,Local-gov,176716,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,EMP14489
42.0,Private,270721,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,<=50K,EMP14490
24.0,Private,100321,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K,EMP14491
35.0,Private,79050,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,72,United-States,<=50K,EMP14492
40.0,Local-gov,42703,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,EMP14493
46.0,Private,116952,7th-8th,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,<=50K,EMP14494
45.0,Private,331643,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,EMP14495
68.0,Private,223486,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,7,England,<=50K,EMP14496
33.0,Private,340332,Bachelors,13,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,<=50K,EMP14497
23.0,Private,184813,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,EMP14498
42.0,Self-emp-not-inc,32185,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,EMP14499
30.0,Private,197886,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K,EMP14500
35.0,State-gov,248374,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,EMP14501
40.0,,382499,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,EMP14502
46.0,Self-emp-inc,161386,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,<=50K,EMP14503
49.0,Local-gov,110172,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,EMP14504
41.0,Private,144032,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,EMP14505
26.0,Private,224426,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,38,United-States,<=50K,EMP14506
37.0,Private,230408,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K,EMP14507
50.0,Local-gov,20795,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,EMP14508
20.0,Private,174714,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,EMP14509
30.0,Private,149531,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,EMP14510
23.0,Private,34113,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,EMP14511
44.0,Local-gov,323790,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,EMP14512
28.0,Private,331381,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,EMP14513
48.0,Private,160647,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Ireland,>50K,EMP14514
34.0,Private,339142,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K,EMP14515
58.0,Private,164857,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K,EMP14516
33.0,Local-gov,267859,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,EMP14517
38.0,Private,167725,Bachelors,13,Married-spouse-absent,,Not-in-family,Other,Male,0,0,84,India,<=50K,EMP14518
67.0,Self-emp-not-inc,105907,1st-4th,2,Widowed,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K,EMP14519
23.0,Private,200677,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,EMP14520
42.0,Private,193882,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14521
54.0,Private,138026,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,EMP14522
49.0,Private,122385,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,EMP14523
35.0,Private,49020,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,EMP14524
26.0,Private,283715,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14525
36.0,Private,166416,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,EMP14526
25.0,Private,156334,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,EMP14527
35.0,Local-gov,45607,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K,EMP14528
40.0,,112362,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,EMP14529
52.0,Private,200419,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,EMP14530
42.0,State-gov,341638,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,EMP14531
25.0,?,34161,12th,8,Separated,?,Unmarried,White,Female,0,0,30,United-States,<=50K,EMP14532
50.0,Self-emp-not-inc,127151,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Canada,>50K,EMP14533
52.0,Private,321959,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K,EMP14534
51.0,Local-gov,35211,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,EMP14535
19.0,Private,214935,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,EMP14536
43.0,Private,132130,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,EMP14537
57.0,Private,222247,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,EMP14538
